person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_0192,Z_N1,2025-03-12 09:38:02,2025-03-12 09:38:02,55,F,adult,2025-03-12,9
P_0201,Z_C2,2025-03-12 10:07:33,2025-03-12 10:07:33,21,F,adult,2025-03-12,10
P_0204,Z_S1,2025-03-12 10:25:48,2025-03-12 10:25:48,0,F,young_adult,2025-03-12,10
P_0203,Z_C3,2025-03-12 10:29:03,2025-03-12 10:25:45,26,F,young_adult,2025-03-12,10
P_0203,Z_C1,2025-03-12 10:29:22,2025-03-12 10:29:22,0,F,young_adult,2025-03-12,10
P_0203,Z_E1,2025-03-12 10:33:08,2025-03-12 10:33:08,17,F,young_adult,2025-03-12,10
P_0199,Z_C3,2025-03-12 10:09:00,2025-03-12 10:09:19,19,F,senior,2025-03-12,10
P_0199,Z_CK,2025-03-12 10:26:25,2025-03-12 10:06:52,144,F,senior,2025-03-12,10
P_0199,Z_E2,2025-03-12 10:29:17,2025-03-12 10:29:23,11,F,senior,2025-03-12,10
P_0199,Z_N1,2025-03-12 10:27:19,2025-03-12 10:22:42,228,F,senior,2025-03-12,10
P_0199,Z_N3,2025-03-12 09:53:32,2025-03-12 09:57:19,227,F,senior,2025-03-12,9
P_0199,Z_N2,2025-03-12 10:25:35,2025-03-12 09:54:03,218,F,senior,2025-03-12,10
P_0199,Z_C2,2025-03-12 10:26:02,2025-03-12 10:18:14,20,F,senior,2025-03-12,10
P_0199,Z_C1,2025-03-12 10:33:03,2025-03-12 10:33:25,22,F,senior,2025-03-12,10
P_0199,Z_S3,2025-03-12 09:56:20,2025-03-12 09:58:26,126,F,senior,2025-03-12,9
P_0199,Z_N6,2025-03-12 10:00:11,2025-03-12 10:00:11,154,F,senior,2025-03-12,10
P_0199,Z_S5,2025-03-12 10:04:59,2025-03-12 10:04:43,133,F,senior,2025-03-12,10
P_0199,Z_N4,2025-03-12 10:12:00,2025-03-12 10:15:55,235,F,young_adult,2025-03-12,10
P_0199,Z_N5,2025-03-12 10:21:14,2025-03-12 10:20:33,107,F,young_adult,2025-03-12,10
P_0199,Z_N9,2025-03-12 10:29:57,2025-03-12 10:20:54,364,F,young_adult,2025-03-12,10
P_0199,Z_N8,2025-03-12 10:27:55,2025-03-12 10:27:55,137,F,young_adult,2025-03-12,10
P_0199,Z_S4,2025-03-12 10:21:35,2025-03-12 10:38:01,138,F,young_adult,2025-03-12,10
P_0199,Z_E1,2025-03-12 10:24:43,2025-03-12 10:24:53,0,F,senior,2025-03-12,10
P_0198,Z_CK,2025-03-12 10:37:15,2025-03-12 10:32:59,57,M,young_adult,2025-03-12,10
P_0198,Z_N10,2025-03-12 10:29:09,2025-03-12 09:34:20,209,M,young_adult,2025-03-12,10
P_0198,Z_C1,2025-03-12 10:21:24,2025-03-12 10:25:59,15,M,young_adult,2025-03-12,10
P_0198,Z_C2,2025-03-12 10:38:21,2025-03-12 10:38:20,23,M,young_adult,2025-03-12,10
P_0198,Z_E2,2025-03-12 10:02:13,2025-03-12 09:45:58,13,M,young_adult,2025-03-12,10
P_0198,Z_N6,2025-03-12 10:34:38,2025-03-12 09:41:52,221,M,young_adult,2025-03-12,10
P_0198,Z_N2,2025-03-12 10:01:41,2025-03-12 10:17:57,147,M,middle_aged,2025-03-12,10
P_0198,Z_C3,2025-03-12 10:32:31,2025-03-12 10:29:29,11,M,middle_aged,2025-03-12,10
P_0198,Z_N8,2025-03-12 10:04:28,2025-03-12 10:25:15,283,M,middle_aged,2025-03-12,10
P_0198,Z_N3,2025-03-12 10:12:57,2025-03-12 10:11:47,226,F,adult,2025-03-12,10
P_0198,Z_N1,2025-03-12 10:10:30,2025-03-12 10:12:35,125,F,adult,2025-03-12,10
P_0198,Z_N7,2025-03-12 10:19:12,2025-03-12 10:27:44,0,F,middle_aged,2025-03-12,10
P_0198,Z_E1,2025-03-12 10:20:54,2025-03-12 10:38:46,12,F,adult,2025-03-12,10
P_0198,Z_N4,2025-03-12 10:29:46,2025-03-12 10:29:46,279,F,young_adult,2025-03-12,10
P_0205,Z_C2,2025-03-12 10:50:56,2025-03-12 10:51:16,20,M,child,2025-03-12,10
P_0205,Z_C1,2025-03-12 10:47:44,2025-03-12 10:48:12,28,M,child,2025-03-12,10
P_0205,Z_S2,2025-03-12 10:48:40,2025-03-12 10:50:31,111,M,child,2025-03-12,10
P_0205,Z_C3,2025-03-12 10:51:41,2025-03-12 10:51:56,15,M,child,2025-03-12,10
P_0205,Z_N6,2025-03-12 10:52:23,2025-03-12 10:54:18,115,M,child,2025-03-12,10
P_0205,Z_CK,2025-03-12 10:55:55,2025-03-12 10:57:00,65,M,child,2025-03-12,10
P_0200,Z_N7,2025-03-12 10:02:16,2025-03-12 10:33:39,281,F,senior,2025-03-12,10
P_0200,Z_N6,2025-03-12 10:29:13,2025-03-12 10:31:38,145,F,senior,2025-03-12,10
P_0200,Z_N10,2025-03-12 10:31:58,2025-03-12 11:07:32,137,F,senior,2025-03-12,10
P_0200,Z_E2,2025-03-12 11:04:15,2025-03-12 11:04:25,13,F,young_adult,2025-03-12,11
P_0200,Z_C2,2025-03-12 11:14:25,2025-03-12 11:13:53,12,F,young_adult,2025-03-12,11
P_0200,Z_C3,2025-03-12 10:59:08,2025-03-12 10:59:34,26,F,young_adult,2025-03-12,10
P_0200,Z_E1,2025-03-12 10:37:26,2025-03-12 11:03:27,13,F,adult,2025-03-12,10
P_0200,Z_N3,2025-03-12 11:06:41,2025-03-12 10:12:37,262,F,adult,2025-03-12,11
P_0200,Z_C1,2025-03-12 11:09:07,2025-03-12 11:09:36,29,F,adult,2025-03-12,11
P_0200,Z_N2,2025-03-12 10:57:05,2025-03-12 11:00:25,200,F,adult,2025-03-12,10
P_0200,Z_S3,2025-03-12 10:45:55,2025-03-12 10:45:55,297,F,adult,2025-03-12,10
P_0200,Z_S1,2025-03-12 10:48:10,2025-03-12 10:52:26,256,F,adult,2025-03-12,10
P_0200,Z_S7,2025-03-12 10:45:08,2025-03-12 10:49:12,244,F,young_adult,2025-03-12,10
P_0200,Z_N8,2025-03-12 11:10:31,2025-03-12 10:30:09,184,F,young_adult,2025-03-12,11
P_0200,Z_CK,2025-03-12 10:53:02,2025-03-12 10:38:04,281,F,adult,2025-03-12,10
P_0200,Z_N5,2025-03-12 10:51:11,2025-03-12 10:53:59,168,F,adult,2025-03-12,10
P_0200,Z_S6,2025-03-12 10:52:42,2025-03-12 10:52:42,81,F,adult,2025-03-12,10
P_0200,Z_S5,2025-03-12 11:13:37,2025-03-12 11:11:54,120,F,teenager,2025-03-12,11
P_0210,Z_E2,2025-03-12 11:18:32,2025-03-12 11:18:44,12,F,teenager,2025-03-12,11
P_0209,Z_CK,2025-03-12 11:18:47,2025-03-12 11:27:20,163,F,middle_aged,2025-03-12,11
P_0209,Z_C3,2025-03-12 11:29:29,2025-03-12 11:19:39,0,F,middle_aged,2025-03-12,11
P_0209,Z_N8,2025-03-12 11:31:05,2025-03-12 11:23:44,270,F,middle_aged,2025-03-12,11
P_0209,Z_N10,2025-03-12 11:26:18,2025-03-12 11:26:18,261,F,middle_aged,2025-03-12,11
P_0209,Z_N3,2025-03-12 11:25:42,2025-03-12 11:30:50,127,F,middle_aged,2025-03-12,11
P_0209,Z_N5,2025-03-12 11:27:42,2025-03-12 11:27:42,186,F,middle_aged,2025-03-12,11
P_0209,Z_N7,2025-03-12 11:28:15,2025-03-12 11:28:15,256,F,middle_aged,2025-03-12,11
P_0209,Z_S4,2025-03-12 11:28:40,2025-03-12 11:28:40,0,F,middle_aged,2025-03-12,11
P_0209,Z_C1,2025-03-12 11:33:17,2025-03-12 11:33:43,0,F,child,2025-03-12,11
P_0209,Z_S1,2025-03-12 11:34:09,2025-03-12 11:35:29,80,F,child,2025-03-12,11
P_0209,Z_E2,2025-03-12 11:36:00,2025-03-12 11:36:17,17,F,child,2025-03-12,11
P_0214,Z_N10,2025-03-12 11:41:48,2025-03-12 11:41:48,0,F,young_adult,2025-03-12,11
P_0214,Z_C2,2025-03-12 11:43:21,2025-03-12 11:43:21,18,F,young_adult,2025-03-12,11
P_0208,Z_N9,2025-03-12 11:14:41,2025-03-12 11:27:23,123,F,senior,2025-03-12,11
P_0208,Z_N6,2025-03-12 11:41:38,2025-03-12 11:36:02,263,F,middle_aged,2025-03-12,11
P_0208,Z_N5,2025-03-12 11:38:52,2025-03-12 11:30:48,0,F,middle_aged,2025-03-12,11
P_0208,Z_C2,2025-03-12 11:43:40,2025-03-12 11:31:41,12,F,middle_aged,2025-03-12,11
P_0208,Z_E2,2025-03-12 11:33:08,2025-03-12 11:33:18,0,F,middle_aged,2025-03-12,11
P_0208,Z_C3,2025-03-12 11:36:36,2025-03-12 11:37:03,27,F,adult,2025-03-12,11
P_0208,Z_C1,2025-03-12 11:42:33,2025-03-12 11:43:03,30,F,adult,2025-03-12,11
P_0208,Z_CK,2025-03-12 11:42:07,2025-03-12 11:32:46,79,F,adult,2025-03-12,11
P_0208,Z_N10,2025-03-12 11:34:21,2025-03-12 11:36:19,118,F,adult,2025-03-12,11
P_0208,Z_N7,2025-03-12 11:31:57,2025-03-12 11:31:59,213,F,adult,2025-03-12,11
P_0208,Z_N4,2025-03-12 11:29:50,2025-03-12 11:29:50,101,F,adult,2025-03-12,11
P_0213,Z_E1,2025-03-12 11:43:21,2025-03-12 11:43:27,0,F,young_adult,2025-03-12,11
P_0213,Z_C1,2025-03-12 11:43:48,2025-03-12 11:43:48,0,F,young_adult,2025-03-12,11
P_0195,Z_C2,2025-03-12 11:41:06,2025-03-12 11:26:02,32,M,senior,2025-03-12,11
P_0195,Z_C3,2025-03-12 11:23:09,2025-03-12 11:23:26,17,M,senior,2025-03-12,11
P_0195,Z_E1,2025-03-12 11:45:58,2025-03-12 11:46:06,17,M,senior,2025-03-12,11
P_0195,Z_C1,2025-03-12 11:30:42,2025-03-12 11:40:55,28,M,young_adult,2025-03-12,11
P_0195,Z_S1,2025-03-12 11:39:14,2025-03-12 11:39:14,119,M,senior,2025-03-12,11
P_0195,Z_N9,2025-03-12 10:30:42,2025-03-12 11:41:27,168,M,senior,2025-03-12,10
P_0195,Z_N10,2025-03-12 10:14:26,2025-03-12 10:16:48,142,M,senior,2025-03-12,10
P_0195,Z_N7,2025-03-12 11:19:59,2025-03-12 09:54:59,120,M,adult,2025-03-12,11
P_0195,Z_CK,2025-03-12 11:37:28,2025-03-12 11:38:58,153,M,adult,2025-03-12,11
P_0195,Z_E2,2025-03-12 11:40:07,2025-03-12 11:40:14,20,M,adult,2025-03-12,11
P_0195,Z_N6,2025-03-12 09:39:48,2025-03-12 11:30:25,287,M,adult,2025-03-12,9
P_0195,Z_N4,2025-03-12 10:11:21,2025-03-12 10:39:44,125,M,adult,2025-03-12,10
P_0195,Z_S7,2025-03-12 09:29:28,2025-03-12 09:30:54,86,M,adult,2025-03-12,9
P_0195,Z_S3,2025-03-12 11:28:47,2025-03-12 11:25:38,219,M,adult,2025-03-12,11
P_0195,Z_N8,2025-03-12 10:54:05,2025-03-12 10:09:11,69,M,adult,2025-03-12,10
P_0195,Z_N5,2025-03-12 11:30:03,2025-03-12 11:06:08,132,M,adult,2025-03-12,11
P_0195,Z_N1,2025-03-12 11:42:45,2025-03-12 10:46:59,219,M,adult,2025-03-12,11
P_0195,Z_N3,2025-03-12 10:15:48,2025-03-12 11:33:48,68,M,middle_aged,2025-03-12,10
P_0195,Z_N2,2025-03-12 11:27:33,2025-03-12 11:46:40,232,M,middle_aged,2025-03-12,11
P_0195,Z_S2,2025-03-12 10:50:19,2025-03-12 11:18:57,46,M,middle_aged,2025-03-12,10
P_0202,Z_CK,2025-03-12 11:49:40,2025-03-12 11:38:29,195,F,senior,2025-03-12,11
P_0202,Z_E2,2025-03-12 11:37:07,2025-03-12 11:37:20,13,F,senior,2025-03-12,11
P_0202,Z_N10,2025-03-12 11:43:53,2025-03-12 10:41:11,94,F,middle_aged,2025-03-12,11
P_0202,Z_N9,2025-03-12 11:20:45,2025-03-12 10:36:18,83,F,middle_aged,2025-03-12,11
P_0202,Z_N2,2025-03-12 10:22:43,2025-03-12 11:32:08,88,F,middle_aged,2025-03-12,10
P_0202,Z_N7,2025-03-12 11:28:06,2025-03-12 11:28:06,93,F,middle_aged,2025-03-12,11
P_0202,Z_C2,2025-03-12 11:48:11,2025-03-12 11:22:45,15,F,middle_aged,2025-03-12,11
P_0202,Z_C1,2025-03-12 11:37:52,2025-03-12 11:38:09,17,F,middle_aged,2025-03-12,11
P_0202,Z_N1,2025-03-12 10:39:27,2025-03-12 11:27:51,285,F,middle_aged,2025-03-12,10
P_0202,Z_C3,2025-03-12 11:13:47,2025-03-12 11:39:46,21,F,middle_aged,2025-03-12,11
P_0202,Z_N3,2025-03-12 10:32:10,2025-03-12 11:07:38,57,F,middle_aged,2025-03-12,10
P_0202,Z_S5,2025-03-12 11:14:35,2025-03-12 11:02:13,167,F,middle_aged,2025-03-12,11
P_0202,Z_E1,2025-03-12 11:38:51,2025-03-12 11:39:01,19,F,middle_aged,2025-03-12,11
P_0202,Z_S3,2025-03-12 11:23:34,2025-03-12 11:32:26,124,F,middle_aged,2025-03-12,11
P_0202,Z_S7,2025-03-12 11:30:49,2025-03-12 10:48:54,0,F,middle_aged,2025-03-12,11
P_0202,Z_N4,2025-03-12 11:03:53,2025-03-12 11:19:09,296,F,adult,2025-03-12,11
P_0202,Z_N6,2025-03-12 11:05:11,2025-03-12 11:05:09,68,F,adult,2025-03-12,11
P_0202,Z_N5,2025-03-12 11:07:15,2025-03-12 11:34:03,315,F,middle_aged,2025-03-12,11
P_0216,Z_C3,2025-03-12 12:28:59,2025-03-12 12:29:37,15,M,child,2025-03-12,12
P_0216,Z_C1,2025-03-12 12:20:48,2025-03-12 12:30:05,34,M,child,2025-03-12,12
P_0216,Z_C2,2025-03-12 12:30:15,2025-03-12 12:20:19,30,M,teenager,2025-03-12,12
P_0216,Z_CK,2025-03-12 12:23:42,2025-03-12 12:26:53,191,M,teenager,2025-03-12,12
P_0216,Z_E2,2025-03-12 12:09:58,2025-03-12 12:10:14,16,M,teenager,2025-03-12,12
P_0216,Z_E1,2025-03-12 12:32:13,2025-03-12 12:38:03,0,M,teenager,2025-03-12,12
P_0216,Z_N6,2025-03-12 12:14:08,2025-03-12 12:15:12,64,M,teenager,2025-03-12,12
P_0216,Z_N2,2025-03-12 12:15:39,2025-03-12 12:19:43,244,M,teenager,2025-03-12,12
P_0216,Z_S5,2025-03-12 12:22:54,2025-03-12 12:22:54,60,M,young_adult,2025-03-12,12
P_0216,Z_N8,2025-03-12 12:31:05,2025-03-12 12:31:05,110,M,young_adult,2025-03-12,12
P_0218,Z_S5,2025-03-12 12:04:24,2025-03-12 12:38:37,120,M,adult,2025-03-12,12
P_0218,Z_C2,2025-03-12 12:39:00,2025-03-12 12:43:35,26,M,adult,2025-03-12,12
P_0218,Z_N10,2025-03-12 12:02:08,2025-03-12 12:36:01,96,M,adult,2025-03-12,12
P_0218,Z_N8,2025-03-12 12:33:23,2025-03-12 12:36:27,0,M,adult,2025-03-12,12
P_0218,Z_E2,2025-03-12 12:39:34,2025-03-12 12:39:41,0,M,adult,2025-03-12,12
P_0218,Z_N1,2025-03-12 12:18:35,2025-03-12 12:23:52,0,M,adult,2025-03-12,12
P_0218,Z_C1,2025-03-12 12:42:38,2025-03-12 12:42:47,26,M,adult,2025-03-12,12
P_0218,Z_N2,2025-03-12 12:30:26,2025-03-12 12:32:13,57,M,adult,2025-03-12,12
P_0218,Z_CK,2025-03-12 12:08:37,2025-03-12 12:11:55,198,M,adult,2025-03-12,12
P_0218,Z_N7,2025-03-12 12:09:03,2025-03-12 12:09:03,243,M,adult,2025-03-12,12
P_0218,Z_C3,2025-03-12 12:46:40,2025-03-12 12:47:05,25,M,adult,2025-03-12,12
P_0218,Z_N5,2025-03-12 12:44:39,2025-03-12 12:41:04,166,M,adult,2025-03-12,12
P_0218,Z_S6,2025-03-12 12:12:29,2025-03-12 12:37:01,259,M,adult,2025-03-12,12
P_0218,Z_S1,2025-03-12 12:26:42,2025-03-12 12:28:55,0,M,adult,2025-03-12,12
P_0218,Z_N6,2025-03-12 12:43:09,2025-03-12 12:22:32,251,M,adult,2025-03-12,12
P_0218,Z_S3,2025-03-12 12:42:15,2025-03-12 12:45:37,202,M,adult,2025-03-12,12
P_0218,Z_N9,2025-03-12 12:45:54,2025-03-12 12:49:02,94,M,middle_aged,2025-03-12,12
P_0223,Z_N4,2025-03-12 13:18:46,2025-03-12 13:18:46,60,M,child,2025-03-12,13
P_0223,Z_CK,2025-03-12 13:26:01,2025-03-12 13:02:34,165,M,adult,2025-03-12,13
P_0223,Z_C1,2025-03-12 13:17:38,2025-03-12 13:14:37,28,M,adult,2025-03-12,13
P_0223,Z_C2,2025-03-12 13:11:47,2025-03-12 13:03:06,23,M,adult,2025-03-12,13
P_0223,Z_C3,2025-03-12 13:07:50,2025-03-12 13:04:05,18,M,adult,2025-03-12,13
P_0223,Z_N1,2025-03-12 13:05:37,2025-03-12 13:18:21,54,M,adult,2025-03-12,13
P_0223,Z_N8,2025-03-12 13:06:12,2025-03-12 13:09:59,0,M,adult,2025-03-12,13
P_0223,Z_N9,2025-03-12 13:24:36,2025-03-12 13:25:25,64,M,adult,2025-03-12,13
P_0223,Z_E2,2025-03-12 13:23:51,2025-03-12 13:23:59,0,M,adult,2025-03-12,13
P_0223,Z_N3,2025-03-12 13:15:04,2025-03-12 13:15:04,271,M,adult,2025-03-12,13
P_0223,Z_S4,2025-03-12 13:13:15,2025-03-12 13:13:15,0,M,adult,2025-03-12,13
P_0223,Z_S3,2025-03-12 13:24:55,2025-03-12 13:24:55,285,M,adult,2025-03-12,13
P_0225,Z_N4,2025-03-12 13:10:02,2025-03-12 13:10:02,258,M,senior,2025-03-12,13
P_0225,Z_C2,2025-03-12 13:12:27,2025-03-12 13:12:46,19,M,senior,2025-03-12,13
P_0225,Z_C3,2025-03-12 13:13:03,2025-03-12 13:13:03,33,M,senior,2025-03-12,13
P_0225,Z_N1,2025-03-12 13:13:24,2025-03-12 13:13:24,297,M,adult,2025-03-12,13
P_0225,Z_N9,2025-03-12 13:18:14,2025-03-12 13:18:14,0,M,adult,2025-03-12,13
P_0225,Z_C1,2025-03-12 13:24:12,2025-03-12 13:24:40,0,M,adult,2025-03-12,13
P_0212,Z_CK,2025-03-12 13:26:22,2025-03-12 13:27:24,62,M,young_adult,2025-03-12,13
P_0212,Z_E2,2025-03-12 13:16:28,2025-03-12 13:16:44,16,F,young_adult,2025-03-12,13
P_0212,Z_C2,2025-03-12 13:24:40,2025-03-12 13:25:02,22,F,young_adult,2025-03-12,13
P_0212,Z_C3,2025-03-12 13:03:33,2025-03-12 13:02:46,32,F,young_adult,2025-03-12,13
P_0212,Z_E1,2025-03-12 12:42:56,2025-03-12 13:17:18,13,F,young_adult,2025-03-12,12
P_0212,Z_N6,2025-03-12 12:51:26,2025-03-12 13:20:21,0,F,young_adult,2025-03-12,12
P_0212,Z_C1,2025-03-12 13:25:27,2025-03-12 13:26:01,34,F,young_adult,2025-03-12,13
P_0212,Z_S4,2025-03-12 11:37:47,2025-03-12 11:37:47,216,F,young_adult,2025-03-12,11
P_0212,Z_N7,2025-03-12 12:25:48,2025-03-12 12:52:38,298,F,young_adult,2025-03-12,12
P_0212,Z_N10,2025-03-12 12:38:49,2025-03-12 13:12:04,133,F,young_adult,2025-03-12,12
P_0212,Z_N9,2025-03-12 13:00:48,2025-03-12 13:00:33,62,F,young_adult,2025-03-12,13
P_0212,Z_S5,2025-03-12 12:32:01,2025-03-12 13:06:38,149,F,young_adult,2025-03-12,12
P_0212,Z_N8,2025-03-12 13:06:00,2025-03-12 12:06:43,171,F,young_adult,2025-03-12,13
P_0212,Z_N5,2025-03-12 13:07:00,2025-03-12 13:17:42,351,F,young_adult,2025-03-12,13
P_0212,Z_N4,2025-03-12 13:12:21,2025-03-12 13:03:52,311,F,young_adult,2025-03-12,13
P_0212,Z_N3,2025-03-12 13:08:53,2025-03-12 13:13:17,36,F,young_adult,2025-03-12,13
P_0212,Z_N1,2025-03-12 12:13:31,2025-03-12 12:13:31,0,F,young_adult,2025-03-12,12
P_0212,Z_S3,2025-03-12 12:34:56,2025-03-12 13:05:21,170,M,middle_aged,2025-03-12,12
P_0212,Z_S1,2025-03-12 12:54:27,2025-03-12 12:54:27,155,M,middle_aged,2025-03-12,12
P_0212,Z_S6,2025-03-12 13:10:31,2025-03-12 13:10:31,284,M,senior,2025-03-12,13
P_0212,Z_S2,2025-03-12 13:22:19,2025-03-12 13:24:18,119,M,child,2025-03-12,13
P_0197,Z_N2,2025-03-12 12:51:11,2025-03-12 13:23:04,172,M,middle_aged,2025-03-12,12
P_0197,Z_S5,2025-03-12 13:16:43,2025-03-12 12:43:53,136,M,adult,2025-03-12,13
P_0197,Z_N9,2025-03-12 13:22:13,2025-03-12 12:34:48,262,M,adult,2025-03-12,13
P_0197,Z_E2,2025-03-12 13:01:49,2025-03-12 13:01:52,13,M,adult,2025-03-12,13
P_0197,Z_N6,2025-03-12 13:26:43,2025-03-12 12:15:30,285,M,adult,2025-03-12,13
P_0197,Z_C1,2025-03-12 13:26:20,2025-03-12 13:20:38,27,M,adult,2025-03-12,13
P_0197,Z_C2,2025-03-12 13:25:47,2025-03-12 13:26:00,13,M,teenager,2025-03-12,13
P_0197,Z_CK,2025-03-12 13:25:21,2025-03-12 13:17:20,130,M,teenager,2025-03-12,13
P_0197,Z_N10,2025-03-12 13:08:27,2025-03-12 12:48:10,294,M,middle_aged,2025-03-12,13
P_0197,Z_E1,2025-03-12 13:27:35,2025-03-12 13:27:51,16,M,middle_aged,2025-03-12,13
P_0197,Z_S3,2025-03-12 12:52:54,2025-03-12 11:40:33,105,M,adult,2025-03-12,12
P_0197,Z_S4,2025-03-12 13:18:12,2025-03-12 13:03:29,70,M,adult,2025-03-12,13
P_0197,Z_N8,2025-03-12 12:48:43,2025-03-12 13:09:48,242,M,adult,2025-03-12,12
P_0197,Z_N1,2025-03-12 12:42:19,2025-03-12 12:50:48,141,M,adult,2025-03-12,12
P_0197,Z_C3,2025-03-12 13:11:38,2025-03-12 13:12:07,27,M,middle_aged,2025-03-12,13
P_0197,Z_S6,2025-03-12 12:54:16,2025-03-12 13:07:23,294,M,middle_aged,2025-03-12,12
P_0197,Z_S2,2025-03-12 12:20:27,2025-03-12 11:47:24,61,M,middle_aged,2025-03-12,12
P_0197,Z_N5,2025-03-12 13:14:57,2025-03-12 13:17:56,165,M,middle_aged,2025-03-12,13
P_0197,Z_N7,2025-03-12 13:22:34,2025-03-12 13:17:41,114,F,young_adult,2025-03-12,13
P_0197,Z_S1,2025-03-12 11:54:13,2025-03-12 11:54:13,275,F,adult,2025-03-12,11
P_0197,Z_N3,2025-03-12 13:12:23,2025-03-12 12:47:49,47,F,adult,2025-03-12,13
P_0197,Z_S7,2025-03-12 13:19:33,2025-03-12 12:55:43,71,F,adult,2025-03-12,13
P_0215,Z_C1,2025-03-12 13:23:24,2025-03-12 13:04:45,18,F,middle_aged,2025-03-12,13
P_0215,Z_C3,2025-03-12 13:18:13,2025-03-12 13:02:18,22,F,middle_aged,2025-03-12,13
P_0215,Z_C2,2025-03-12 13:21:06,2025-03-12 13:22:30,27,F,middle_aged,2025-03-12,13
P_0215,Z_N8,2025-03-12 13:17:50,2025-03-12 12:50:56,165,F,middle_aged,2025-03-12,13
P_0215,Z_E1,2025-03-12 13:28:40,2025-03-12 13:28:49,17,F,middle_aged,2025-03-12,13
P_0215,Z_S2,2025-03-12 12:06:09,2025-03-12 12:06:09,39,F,middle_aged,2025-03-12,12
P_0215,Z_N6,2025-03-12 13:17:14,2025-03-12 13:24:08,187,F,middle_aged,2025-03-12,13
P_0215,Z_S5,2025-03-12 13:15:03,2025-03-12 13:05:03,12,F,middle_aged,2025-03-12,13
P_0215,Z_N7,2025-03-12 12:19:27,2025-03-12 13:05:24,0,F,middle_aged,2025-03-12,12
P_0215,Z_CK,2025-03-12 13:26:12,2025-03-12 13:30:02,230,F,middle_aged,2025-03-12,13
P_0215,Z_N9,2025-03-12 12:32:07,2025-03-12 13:10:00,161,F,middle_aged,2025-03-12,12
P_0215,Z_N1,2025-03-12 12:44:42,2025-03-12 12:44:42,173,F,young_adult,2025-03-12,12
P_0215,Z_S1,2025-03-12 12:48:13,2025-03-12 12:53:16,303,F,middle_aged,2025-03-12,12
P_0215,Z_E2,2025-03-12 13:30:19,2025-03-12 13:30:32,13,F,middle_aged,2025-03-12,13
P_0215,Z_S7,2025-03-12 12:52:53,2025-03-12 12:52:53,149,F,middle_aged,2025-03-12,12
P_0215,Z_N3,2025-03-12 13:10:36,2025-03-12 13:01:33,156,F,adult,2025-03-12,13
P_0215,Z_S4,2025-03-12 13:01:58,2025-03-12 13:01:58,91,M,adult,2025-03-12,13
P_0217,Z_N2,2025-03-12 13:18:09,2025-03-12 13:00:42,295,M,adult,2025-03-12,13
P_0217,Z_S5,2025-03-12 13:05:10,2025-03-12 12:01:08,43,M,adult,2025-03-12,13
P_0217,Z_C1,2025-03-12 13:19:48,2025-03-12 13:24:53,28,M,adult,2025-03-12,13
P_0217,Z_S7,2025-03-12 13:03:35,2025-03-12 13:20:44,35,M,adult,2025-03-12,13
P_0217,Z_C3,2025-03-12 13:07:29,2025-03-12 13:10:07,16,M,adult,2025-03-12,13
P_0217,Z_C2,2025-03-12 13:31:38,2025-03-12 13:06:55,21,M,adult,2025-03-12,13
P_0217,Z_N6,2025-03-12 12:58:27,2025-03-12 13:25:33,216,M,teenager,2025-03-12,12
P_0217,Z_N3,2025-03-12 12:06:37,2025-03-12 12:39:22,87,M,teenager,2025-03-12,12
P_0217,Z_CK,2025-03-12 12:57:00,2025-03-12 12:10:23,254,M,teenager,2025-03-12,12
P_0217,Z_N10,2025-03-12 12:38:09,2025-03-12 13:16:54,168,M,teenager,2025-03-12,12
P_0217,Z_S6,2025-03-12 12:51:39,2025-03-12 12:59:26,61,M,adult,2025-03-12,12
P_0217,Z_N7,2025-03-12 13:09:04,2025-03-12 13:24:28,154,M,adult,2025-03-12,13
P_0217,Z_S1,2025-03-12 12:17:11,2025-03-12 12:17:11,245,M,adult,2025-03-12,12
P_0217,Z_N9,2025-03-12 12:42:35,2025-03-12 13:26:35,372,M,adult,2025-03-12,12
P_0217,Z_E1,2025-03-12 13:27:43,2025-03-12 13:02:05,16,M,middle_aged,2025-03-12,13
P_0217,Z_N8,2025-03-12 13:02:24,2025-03-12 13:13:10,82,F,middle_aged,2025-03-12,13
P_0217,Z_E2,2025-03-12 13:19:12,2025-03-12 13:19:27,15,F,middle_aged,2025-03-12,13
P_0217,Z_N1,2025-03-12 13:08:12,2025-03-12 12:51:09,110,F,middle_aged,2025-03-12,13
P_0217,Z_N5,2025-03-12 12:58:53,2025-03-12 13:16:02,62,F,middle_aged,2025-03-12,12
P_0217,Z_S2,2025-03-12 13:01:16,2025-03-12 12:45:03,175,F,middle_aged,2025-03-12,13
P_0217,Z_S3,2025-03-12 12:59:59,2025-03-12 13:17:45,322,M,middle_aged,2025-03-12,12
P_0226,Z_N3,2025-03-12 13:19:35,2025-03-12 13:21:01,86,F,middle_aged,2025-03-12,13
P_0226,Z_C1,2025-03-12 13:26:23,2025-03-12 13:26:23,17,F,middle_aged,2025-03-12,13
P_0226,Z_C3,2025-03-12 13:21:41,2025-03-12 13:21:50,0,F,middle_aged,2025-03-12,13
P_0226,Z_N10,2025-03-12 13:23:14,2025-03-12 13:23:14,158,F,middle_aged,2025-03-12,13
P_0226,Z_E1,2025-03-12 13:24:20,2025-03-12 13:24:31,11,F,middle_aged,2025-03-12,13
