person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_04753,Z_C1,2025-03-12 17:04:16,,30,F,adult,2025-03-12,17
P_04753,Z_N8,2025-03-12 17:04:30,,153,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:04:33,2025-03-12 17:04:34,1,F,adult,2025-03-12,17
P_04753,Z_N5,2025-03-12 17:04:42,2025-03-12 17:04:43,1,F,adult,2025-03-12,17
P_04753,Z_CK,2025-03-12 17:04:52,,268,F,adult,2025-03-12,17
P_04753,Z_N5,2025-03-12 17:05:04,,124,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:05:17,2025-03-12 17:05:18,1,F,adult,2025-03-12,17
P_04753,Z_N5,2025-03-12 17:05:21,2025-03-12 17:05:22,1,F,adult,2025-03-12,17
P_04753,Z_C3,2025-03-12 17:05:39,2025-03-12 17:05:50,11,F,adult,2025-03-12,17
P_04753,Z_N5,2025-03-12 17:05:58,,239,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:06:12,,34,F,adult,2025-03-12,17
P_04753,Z_N7,2025-03-12 17:06:22,,260,F,adult,2025-03-12,17
P_04753,Z_N3,2025-03-12 17:06:30,2025-03-12 17:06:31,1,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:06:48,2025-03-12 17:06:49,1,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:06:59,,0,F,adult,2025-03-12,17
P_04753,Z_N8,2025-03-12 17:07:02,2025-03-12 17:07:03,1,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:07:07,2025-03-12 17:07:08,1,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:07:22,,0,F,adult,2025-03-12,17
P_04753,Z_N9,2025-03-12 17:07:23,2025-03-12 17:07:24,1,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:07:26,2025-03-12 17:07:30,4,F,adult,2025-03-12,17
P_04753,Z_N9,2025-03-12 17:07:33,,257,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:07:42,,34,F,adult,2025-03-12,17
P_04753,Z_N3,2025-03-12 17:07:54,,145,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:08:02,2025-03-12 17:08:16,14,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:08:16,2025-03-12 17:08:17,1,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:08:17,2025-03-12 17:08:18,1,F,adult,2025-03-12,17
P_04753,Z_N10,2025-03-12 17:08:24,,165,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:08:43,2025-03-12 17:08:44,1,F,adult,2025-03-12,17
P_04753,Z_N8,2025-03-12 17:09:03,,258,F,adult,2025-03-12,17
P_04753,Z_N5,2025-03-12 17:09:17,,48,F,adult,2025-03-12,17
P_04753,Z_N6,2025-03-12 17:09:35,2025-03-12 17:09:36,1,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:09:49,2025-03-12 17:09:50,1,F,adult,2025-03-12,17
P_04753,Z_N6,2025-03-12 17:09:52,2025-03-12 17:10:02,10,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:10:07,,28,F,adult,2025-03-12,17
P_04753,Z_N7,2025-03-12 17:10:15,,225,F,adult,2025-03-12,17
P_04753,Z_C3,2025-03-12 17:10:20,2025-03-12 17:10:22,2,F,adult,2025-03-12,17
P_04753,Z_N4,2025-03-12 17:10:44,2025-03-12 17:10:45,1,F,adult,2025-03-12,17
P_04753,Z_N3,2025-03-12 17:11:08,,90,F,adult,2025-03-12,17
P_04753,Z_N10,2025-03-12 17:11:31,2025-03-12 17:11:32,1,F,adult,2025-03-12,17
P_04753,Z_C3,2025-03-12 17:11:40,,23,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:11:46,,25,F,adult,2025-03-12,17
P_04753,Z_N9,2025-03-12 17:11:49,2025-03-12 17:11:50,1,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:11:54,2025-03-12 17:12:00,6,F,adult,2025-03-12,17
P_04753,Z_S3,2025-03-12 17:12:03,,192,F,adult,2025-03-12,17
P_04753,Z_C1,2025-03-12 17:12:13,,29,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:12:20,,0,F,adult,2025-03-12,17
P_04753,Z_N6,2025-03-12 17:12:22,2025-03-12 17:12:23,1,F,adult,2025-03-12,17
P_04753,Z_C2,2025-03-12 17:12:25,,17,F,adult,2025-03-12,17
P_04753,Z_N3,2025-03-12 17:12:37,2025-03-12 17:12:38,1,F,adult,2025-03-12,17
P_04753,Z_S1,2025-03-12 17:12:43,,0,F,adult,2025-03-12,17
P_04753,Z_CK,2025-03-12 17:12:45,2025-03-12 17:12:46,1,F,adult,2025-03-12,17
P_04778,Z_E1,2025-03-12 17:09:44,,0,F,young_adult,2025-03-12,17
P_04778,Z_N3,2025-03-12 17:09:50,2025-03-12 17:09:51,1,F,young_adult,2025-03-12,17
P_04778,Z_N8,2025-03-12 17:10:06,,215,F,young_adult,2025-03-12,17
P_04778,Z_C1,2025-03-12 17:10:17,2025-03-12 17:10:29,12,F,young_adult,2025-03-12,17
P_04778,Z_C3,2025-03-12 17:10:41,2025-03-12 17:10:42,1,F,young_adult,2025-03-12,17
P_04778,Z_N10,2025-03-12 17:11:06,2025-03-12 17:11:09,3,F,young_adult,2025-03-12,17
P_04778,Z_N10,2025-03-12 17:11:09,,247,F,young_adult,2025-03-12,17
P_04778,Z_CK,2025-03-12 17:11:13,,0,F,young_adult,2025-03-12,17
P_04778,Z_S2,2025-03-12 17:11:14,2025-03-12 17:11:15,1,F,young_adult,2025-03-12,17
P_04778,Z_CK,2025-03-12 17:11:17,,206,F,young_adult,2025-03-12,17
P_04778,Z_S4,2025-03-12 17:11:43,2025-03-12 17:11:55,12,F,young_adult,2025-03-12,17
P_04778,Z_C2,2025-03-12 17:12:03,2025-03-12 17:12:04,1,F,young_adult,2025-03-12,17
P_04778,Z_C1,2025-03-12 17:12:13,,0,F,young_adult,2025-03-12,17
P_04778,Z_CK,2025-03-12 17:12:31,,107,F,young_adult,2025-03-12,17
P_04778,Z_N8,2025-03-12 17:12:37,,299,F,young_adult,2025-03-12,17
P_04778,Z_CK,2025-03-12 17:12:58,2025-03-12 17:13:00,2,F,young_adult,2025-03-12,17
P_04771,Z_E2,2025-03-12 17:07:26,,13,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:07:31,,19,F,adult,2025-03-12,17
P_04771,Z_N2,2025-03-12 17:07:41,,252,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:07:48,2025-03-12 17:07:49,1,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:07:54,,13,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:08:00,2025-03-12 17:08:04,4,F,adult,2025-03-12,17
P_04771,Z_S4,2025-03-12 17:08:07,2025-03-12 17:08:14,7,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:08:17,,16,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:08:23,,0,F,adult,2025-03-12,17
P_04771,Z_N6,2025-03-12 17:08:32,,64,F,adult,2025-03-12,17
P_04771,Z_CK,2025-03-12 17:08:47,,239,F,adult,2025-03-12,17
P_04771,Z_S7,2025-03-12 17:08:54,2025-03-12 17:08:55,1,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:09:04,,31,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:09:18,2025-03-12 17:09:35,17,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:09:47,2025-03-12 17:09:48,1,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:09:50,2025-03-12 17:09:51,1,F,adult,2025-03-12,17
P_04771,Z_N4,2025-03-12 17:09:56,,49,F,adult,2025-03-12,17
P_04771,Z_S4,2025-03-12 17:10:08,,94,F,adult,2025-03-12,17
P_04771,Z_N7,2025-03-12 17:10:41,2025-03-12 17:10:42,1,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:10:46,,0,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:10:54,2025-03-12 17:11:06,12,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:11:14,2025-03-12 17:11:15,1,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:11:20,2025-03-12 17:11:21,1,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:11:26,,34,F,adult,2025-03-12,17
P_04771,Z_C1,2025-03-12 17:11:32,,0,F,adult,2025-03-12,17
P_04771,Z_S4,2025-03-12 17:11:41,2025-03-12 17:11:42,1,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:12:02,2025-03-12 17:12:03,1,F,adult,2025-03-12,17
P_04771,Z_C3,2025-03-12 17:12:21,2025-03-12 17:12:32,11,F,adult,2025-03-12,17
P_04771,Z_S5,2025-03-12 17:12:34,,110,F,adult,2025-03-12,17
P_04771,Z_C1,2025-03-12 17:12:41,2025-03-12 17:12:42,1,F,adult,2025-03-12,17
P_04771,Z_C1,2025-03-12 17:12:43,,26,F,adult,2025-03-12,17
P_04771,Z_S4,2025-03-12 17:12:47,2025-03-12 17:12:48,1,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:12:51,2025-03-12 17:12:54,3,F,adult,2025-03-12,17
P_04771,Z_C2,2025-03-12 17:13:00,2025-03-12 17:13:01,1,F,adult,2025-03-12,17
P_04771,Z_N4,2025-03-12 17:13:03,,292,F,adult,2025-03-12,17
P_04771,Z_E2,2025-03-12 17:13:08,2025-03-12 17:13:09,1,F,adult,2025-03-12,17
P_04794,Z_E1,2025-03-12 17:13:12,2025-03-12 17:13:16,4,M,teenager,2025-03-12,17
P_04787,Z_C2,2025-03-12 17:11:35,,27,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:11:50,2025-03-12 17:11:54,4,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:11:54,,14,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:11:55,2025-03-12 17:11:56,1,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:11:57,2025-03-12 17:12:03,6,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:12:03,2025-03-12 17:12:04,1,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:12:06,2025-03-12 17:12:07,1,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:12:10,2025-03-12 17:12:11,1,M,child,2025-03-12,17
P_04787,Z_N10,2025-03-12 17:12:22,,242,M,child,2025-03-12,17
P_04787,Z_C2,2025-03-12 17:12:29,,27,M,child,2025-03-12,17
P_04787,Z_C2,2025-03-12 17:12:35,2025-03-12 17:12:38,3,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:12:50,2025-03-12 17:12:51,1,M,child,2025-03-12,17
P_04787,Z_C1,2025-03-12 17:12:55,,28,M,child,2025-03-12,17
P_04787,Z_S7,2025-03-12 17:13:07,,189,M,child,2025-03-12,17
P_04787,Z_C3,2025-03-12 17:13:13,,0,M,child,2025-03-12,17
P_04787,Z_E1,2025-03-12 17:13:25,2025-03-12 17:13:26,1,M,child,2025-03-12,17
P_04795,Z_C3,2025-03-12 17:13:14,,26,F,child,2025-03-12,17
P_04795,Z_CK,2025-03-12 17:13:33,,148,F,child,2025-03-12,17
P_04795,Z_N8,2025-03-12 17:13:40,2025-03-12 17:13:41,1,F,child,2025-03-12,17
P_04795,Z_S2,2025-03-12 17:13:43,,223,F,child,2025-03-12,17
P_04795,Z_N4,2025-03-12 17:14:01,,53,F,child,2025-03-12,17
P_04795,Z_CK,2025-03-12 17:14:17,2025-03-12 17:14:18,1,F,child,2025-03-12,17
P_04796,Z_E1,2025-03-12 17:14:12,2025-03-12 17:14:22,10,F,senior,2025-03-12,17
P_04801,Z_E2,2025-03-12 17:14:49,2025-03-12 17:14:54,5,M,adult,2025-03-12,17
P_04758,Z_E2,2025-03-12 17:05:23,,17,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:05:35,2025-03-12 17:05:37,2,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:05:46,,22,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:06:00,2025-03-12 17:06:08,8,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:06:14,2025-03-12 17:06:21,7,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:06:36,2025-03-12 17:06:37,1,F,senior,2025-03-12,17
P_04758,Z_CK,2025-03-12 17:06:54,,263,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:07:06,2025-03-12 17:07:07,1,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:07:09,,23,F,senior,2025-03-12,17
P_04758,Z_N10,2025-03-12 17:07:09,2025-03-12 17:07:10,1,F,senior,2025-03-12,17
P_04758,Z_S2,2025-03-12 17:07:14,,241,F,senior,2025-03-12,17
P_04758,Z_S1,2025-03-12 17:07:22,2025-03-12 17:07:23,1,F,senior,2025-03-12,17
P_04758,Z_C3,2025-03-12 17:07:31,2025-03-12 17:07:39,8,F,senior,2025-03-12,17
P_04758,Z_S5,2025-03-12 17:07:44,,132,F,senior,2025-03-12,17
P_04758,Z_C3,2025-03-12 17:07:51,2025-03-12 17:07:51,0,F,senior,2025-03-12,17
P_04758,Z_N5,2025-03-12 17:08:02,2025-03-12 17:08:03,1,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:08:17,2025-03-12 17:08:18,1,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:08:26,,21,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:08:32,2025-03-12 17:08:35,3,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:08:46,,33,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:08:52,2025-03-12 17:08:53,1,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:09:09,2025-03-12 17:09:10,1,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:09:20,2025-03-12 17:09:20,0,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:09:24,,12,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:09:31,,19,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:09:37,2025-03-12 17:09:48,11,F,senior,2025-03-12,17
P_04758,Z_C3,2025-03-12 17:09:53,,32,F,senior,2025-03-12,17
P_04758,Z_N5,2025-03-12 17:09:56,2025-03-12 17:09:57,1,F,senior,2025-03-12,17
P_04758,Z_N5,2025-03-12 17:10:04,2025-03-12 17:10:05,1,F,senior,2025-03-12,17
P_04758,Z_C3,2025-03-12 17:10:23,,22,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:10:41,2025-03-12 17:10:42,1,F,senior,2025-03-12,17
P_04758,Z_N6,2025-03-12 17:10:46,,102,F,senior,2025-03-12,17
P_04758,Z_S6,2025-03-12 17:11:15,2025-03-12 17:11:16,1,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:11:35,2025-03-12 17:11:43,8,F,senior,2025-03-12,17
P_04758,Z_S2,2025-03-12 17:11:47,,274,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:12:10,2025-03-12 17:12:11,1,F,senior,2025-03-12,17
P_04758,Z_N6,2025-03-12 17:12:14,,249,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:12:22,,34,F,senior,2025-03-12,17
P_04758,Z_N6,2025-03-12 17:12:27,2025-03-12 17:12:28,1,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:12:38,2025-03-12 17:12:39,1,F,senior,2025-03-12,17
P_04758,Z_S1,2025-03-12 17:12:47,,108,F,senior,2025-03-12,17
P_04758,Z_C3,2025-03-12 17:12:57,2025-03-12 17:12:58,1,F,senior,2025-03-12,17
P_04758,Z_S5,2025-03-12 17:13:04,,83,F,senior,2025-03-12,17
P_04758,Z_C2,2025-03-12 17:13:12,2025-03-12 17:13:13,1,F,senior,2025-03-12,17
P_04758,Z_C3,2025-03-12 17:13:39,2025-03-12 17:13:40,1,F,senior,2025-03-12,17
P_04758,Z_N1,2025-03-12 17:13:52,,66,F,senior,2025-03-12,17
P_04758,Z_N2,2025-03-12 17:14:13,2025-03-12 17:14:14,1,F,senior,2025-03-12,17
P_04758,Z_S6,2025-03-12 17:14:22,,252,F,senior,2025-03-12,17
P_04758,Z_C1,2025-03-12 17:14:31,2025-03-12 17:14:46,15,F,senior,2025-03-12,17
P_04758,Z_E2,2025-03-12 17:14:55,2025-03-12 17:14:56,1,F,senior,2025-03-12,17
P_04802,Z_E1,2025-03-12 17:15:01,2025-03-12 17:15:15,14,F,middle_aged,2025-03-12,17
P_04803,Z_E2,2025-03-12 17:15:12,2025-03-12 17:15:18,6,M,middle_aged,2025-03-12,17
P_04804,Z_E2,2025-03-12 17:15:22,2025-03-12 17:15:27,5,M,senior,2025-03-12,17
P_04792,Z_E2,2025-03-12 17:12:54,,15,F,adult,2025-03-12,17
P_04792,Z_C1,2025-03-12 17:13:08,2025-03-12 17:13:09,1,F,adult,2025-03-12,17
P_04792,Z_C1,2025-03-12 17:13:22,2025-03-12 17:13:23,1,F,adult,2025-03-12,17
P_04792,Z_C1,2025-03-12 17:13:41,,18,F,adult,2025-03-12,17
P_04792,Z_N5,2025-03-12 17:13:50,,49,F,adult,2025-03-12,17
P_04792,Z_C3,2025-03-12 17:13:55,2025-03-12 17:13:56,1,F,adult,2025-03-12,17
P_04792,Z_N7,2025-03-12 17:13:59,2025-03-12 17:14:00,1,F,adult,2025-03-12,17
P_04792,Z_C3,2025-03-12 17:14:20,,34,F,adult,2025-03-12,17
P_04792,Z_S1,2025-03-12 17:14:30,2025-03-12 17:14:31,1,F,adult,2025-03-12,17
P_04792,Z_C2,2025-03-12 17:14:35,,0,F,adult,2025-03-12,17
P_04792,Z_S7,2025-03-12 17:14:40,,83,F,adult,2025-03-12,17
P_04792,Z_C2,2025-03-12 17:14:42,2025-03-12 17:14:43,1,F,adult,2025-03-12,17
P_04792,Z_C2,2025-03-12 17:14:54,,19,F,adult,2025-03-12,17
P_04792,Z_C1,2025-03-12 17:15:02,,0,F,adult,2025-03-12,17
P_04792,Z_S3,2025-03-12 17:15:14,2025-03-12 17:15:15,1,F,adult,2025-03-12,17
P_04792,Z_C1,2025-03-12 17:15:17,,15,F,adult,2025-03-12,17
P_04792,Z_N7,2025-03-12 17:15:22,,164,F,adult,2025-03-12,17
P_04792,Z_C3,2025-03-12 17:15:30,,14,F,adult,2025-03-12,17
P_04792,Z_C2,2025-03-12 17:15:41,,20,F,adult,2025-03-12,17
P_04792,Z_CK,2025-03-12 17:15:58,2025-03-12 17:15:59,1,F,adult,2025-03-12,17
P_04797,Z_N1,2025-03-12 17:14:18,,375,M,middle_aged,2025-03-12,17
P_04797,Z_S5,2025-03-12 17:14:23,2025-03-12 17:14:24,1,M,middle_aged,2025-03-12,17
P_04797,Z_C2,2025-03-12 17:14:32,2025-03-12 17:14:33,1,M,middle_aged,2025-03-12,17
P_04797,Z_N10,2025-03-12 17:14:41,2025-03-12 17:14:51,10,M,middle_aged,2025-03-12,17
P_04797,Z_C1,2025-03-12 17:15:03,2025-03-12 17:15:11,8,M,middle_aged,2025-03-12,17
P_04797,Z_C1,2025-03-12 17:15:33,,25,M,middle_aged,2025-03-12,17
P_04797,Z_C1,2025-03-12 17:15:35,2025-03-12 17:15:36,1,M,middle_aged,2025-03-12,17
P_04797,Z_N9,2025-03-12 17:15:42,2025-03-12 17:15:43,1,M,middle_aged,2025-03-12,17
P_04797,Z_C3,2025-03-12 17:15:46,2025-03-12 17:15:55,9,M,middle_aged,2025-03-12,17
P_04797,Z_S5,2025-03-12 17:15:59,,0,M,middle_aged,2025-03-12,17
P_04797,Z_CK,2025-03-12 17:16:00,2025-03-12 17:16:01,1,M,middle_aged,2025-03-12,17
P_04806,Z_E2,2025-03-12 17:15:56,2025-03-12 17:16:05,9,F,senior,2025-03-12,17
P_04805,Z_N5,2025-03-12 17:15:27,,127,F,child,2025-03-12,17
P_04805,Z_C3,2025-03-12 17:15:43,2025-03-12 17:15:44,1,F,child,2025-03-12,17
P_04805,Z_S7,2025-03-12 17:16:02,2025-03-12 17:16:03,1,F,child,2025-03-12,17
P_04805,Z_E1,2025-03-12 17:16:22,2025-03-12 17:16:23,1,F,child,2025-03-12,17
P_04808,Z_E1,2025-03-12 17:16:24,2025-03-12 17:16:33,9,M,senior,2025-03-12,17
P_04810,Z_E2,2025-03-12 17:16:36,2025-03-12 17:16:43,7,M,adult,2025-03-12,17
P_04800,Z_E1,2025-03-12 17:14:45,,15,F,child,2025-03-12,17
P_04800,Z_N1,2025-03-12 17:14:57,2025-03-12 17:14:58,1,F,child,2025-03-12,17
P_04800,Z_N10,2025-03-12 17:15:12,2025-03-12 17:15:13,1,F,child,2025-03-12,17
P_04800,Z_CK,2025-03-12 17:15:30,,270,F,child,2025-03-12,17
P_04800,Z_C1,2025-03-12 17:15:44,2025-03-12 17:15:45,1,F,child,2025-03-12,17
P_04800,Z_N10,2025-03-12 17:15:50,2025-03-12 17:15:51,1,F,child,2025-03-12,17
P_04800,Z_S5,2025-03-12 17:16:03,,29,F,child,2025-03-12,17
P_04800,Z_S2,2025-03-12 17:16:20,2025-03-12 17:16:21,1,F,child,2025-03-12,17
P_04800,Z_C3,2025-03-12 17:16:24,,20,F,child,2025-03-12,17
P_04800,Z_S7,2025-03-12 17:16:34,,46,F,child,2025-03-12,17
P_04800,Z_N2,2025-03-12 17:16:46,2025-03-12 17:17:04,18,F,child,2025-03-12,17
P_04800,Z_E1,2025-03-12 17:17:25,2025-03-12 17:17:26,1,F,child,2025-03-12,17
P_04813,Z_E2,2025-03-12 17:18:02,2025-03-12 17:18:14,12,F,adult,2025-03-12,17
P_04814,Z_E2,2025-03-12 17:18:31,2025-03-12 17:18:39,8,F,young_adult,2025-03-12,17
P_04799,Z_E2,2025-03-12 17:14:45,,0,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:14:53,2025-03-12 17:15:12,19,F,middle_aged,2025-03-12,17
P_04799,Z_C1,2025-03-12 17:15:23,,22,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:15:29,,17,F,middle_aged,2025-03-12,17
P_04799,Z_N10,2025-03-12 17:15:31,2025-03-12 17:15:32,1,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:15:43,2025-03-12 17:15:46,3,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:15:50,,0,F,middle_aged,2025-03-12,17
P_04799,Z_N7,2025-03-12 17:15:59,,409,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:16:05,2025-03-12 17:16:06,1,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:16:15,2025-03-12 17:16:16,1,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:16:19,,24,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:16:21,,0,F,middle_aged,2025-03-12,17
P_04799,Z_N6,2025-03-12 17:16:22,2025-03-12 17:16:23,1,F,middle_aged,2025-03-12,17
P_04799,Z_C1,2025-03-12 17:16:32,2025-03-12 17:16:33,1,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:16:38,2025-03-12 17:16:39,1,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:16:40,2025-03-12 17:16:54,14,F,middle_aged,2025-03-12,17
P_04799,Z_N8,2025-03-12 17:17:07,,209,F,middle_aged,2025-03-12,17
P_04799,Z_C3,2025-03-12 17:17:15,2025-03-12 17:17:16,1,F,middle_aged,2025-03-12,17
P_04799,Z_N1,2025-03-12 17:17:24,,344,F,middle_aged,2025-03-12,17
P_04799,Z_N8,2025-03-12 17:17:35,2025-03-12 17:17:36,1,F,middle_aged,2025-03-12,17
P_04799,Z_CK,2025-03-12 17:17:44,,192,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:17:55,2025-03-12 17:17:56,1,F,middle_aged,2025-03-12,17
P_04799,Z_N7,2025-03-12 17:18:05,2025-03-12 17:18:06,1,F,middle_aged,2025-03-12,17
P_04799,Z_CK,2025-03-12 17:18:14,,48,F,middle_aged,2025-03-12,17
P_04799,Z_CK,2025-03-12 17:18:31,,182,F,middle_aged,2025-03-12,17
P_04799,Z_C2,2025-03-12 17:18:51,,28,F,middle_aged,2025-03-12,17
P_04799,Z_CK,2025-03-12 17:19:01,2025-03-12 17:19:02,1,F,middle_aged,2025-03-12,17
P_04816,Z_E2,2025-03-12 17:19:22,2025-03-12 17:19:26,4,F,middle_aged,2025-03-12,17
P_04811,Z_E1,2025-03-12 17:17:09,,17,F,middle_aged,2025-03-12,17
P_04811,Z_C1,2025-03-12 17:17:14,2025-03-12 17:17:17,3,F,middle_aged,2025-03-12,17
P_04811,Z_C1,2025-03-12 17:17:25,,16,F,middle_aged,2025-03-12,17
P_04811,Z_N5,2025-03-12 17:17:33,2025-03-12 17:17:34,1,F,middle_aged,2025-03-12,17
P_04811,Z_C3,2025-03-12 17:17:50,,35,F,middle_aged,2025-03-12,17
P_04811,Z_N4,2025-03-12 17:17:54,2025-03-12 17:17:55,1,F,middle_aged,2025-03-12,17
P_04811,Z_CK,2025-03-12 17:17:57,,282,F,middle_aged,2025-03-12,17
P_04811,Z_C2,2025-03-12 17:18:21,2025-03-12 17:18:23,2,F,middle_aged,2025-03-12,17
P_04811,Z_C3,2025-03-12 17:18:38,,22,F,middle_aged,2025-03-12,17
P_04811,Z_C2,2025-03-12 17:18:48,,0,F,middle_aged,2025-03-12,17
P_04811,Z_C3,2025-03-12 17:18:55,2025-03-12 17:19:00,5,F,middle_aged,2025-03-12,17
P_04811,Z_C1,2025-03-12 17:19:11,2025-03-12 17:19:12,1,F,middle_aged,2025-03-12,17
P_04811,Z_S7,2025-03-12 17:19:17,2025-03-12 17:19:18,1,F,middle_aged,2025-03-12,17
P_04811,Z_E2,2025-03-12 17:19:27,2025-03-12 17:19:28,1,F,middle_aged,2025-03-12,17
P_04817,Z_E1,2025-03-12 17:19:26,2025-03-12 17:19:33,7,F,teenager,2025-03-12,17
P_04819,Z_E2,2025-03-12 17:19:47,2025-03-12 17:19:56,9,M,middle_aged,2025-03-12,17
P_04815,Z_E2,2025-03-12 17:19:17,,0,F,senior,2025-03-12,17
P_04815,Z_N9,2025-03-12 17:19:24,,150,F,senior,2025-03-12,17
P_04815,Z_N2,2025-03-12 17:19:30,2025-03-12 17:19:38,8,F,senior,2025-03-12,17
P_04815,Z_CK,2025-03-12 17:19:59,2025-03-12 17:20:00,1,F,senior,2025-03-12,17
P_04798,Z_N4,2025-03-12 17:14:44,2025-03-12 17:14:54,10,M,senior,2025-03-12,17
P_04798,Z_C2,2025-03-12 17:14:58,2025-03-12 17:15:09,11,M,senior,2025-03-12,17
P_04798,Z_C2,2025-03-12 17:15:12,2025-03-12 17:15:13,1,M,senior,2025-03-12,17
P_04798,Z_C1,2025-03-12 17:15:22,,0,M,senior,2025-03-12,17
P_04798,Z_C1,2025-03-12 17:15:30,2025-03-12 17:15:32,2,M,senior,2025-03-12,17
P_04798,Z_C1,2025-03-12 17:15:35,2025-03-12 17:15:36,1,M,senior,2025-03-12,17
P_04798,Z_C1,2025-03-12 17:15:47,,33,M,senior,2025-03-12,17
